Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.3.3,lang/java/src/java/org/apache/avro/specific/SchemaTask.java,org/apache/avro/specific/SchemaTask.java,26,7,1,4,277,26315,62,28,8,33,28,4,95,28,13,1274,497,182,30.1429,5.6761,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,8,1,5,299,31096,65,30,8,39,30,4,104,30,13,1668,506,208,36,5.8393,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,47,12,1,9,277,53184,125,43,10,67,43,5,192,43,16,1830,435,152,25.5833,4.8362,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,6,1,3,277,20498,50,24,8,24,24,4,74,24,12,1265,496,210,33.5,5.9608,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,6,1,3,277,28531,70,32,11,33,32,5,103,32,17,1412,476,235,35.3333,5.9052,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,4,2,4,28,2240,65,39,16,15,7,3,80,39,20,684,464,171,34,4.4287,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,2,2,2,28,2128,76,70,38,0,0,0,76,70,38,640,464,320,58,5.168,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,30,6,1,3,277,32963,78,36,13,41,36,6,119,36,19,1170,506,195,31.8333,5.7276,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,3,1,3,38,1786,43,37,14,4,4,1,47,37,15,865,456,288,42,5.3723,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,org/apache/avro/reflect/ReflectResponder.java,40,16,1,13,277,144040,284,118,17,236,118,14,520,118,32,2001,435,125,23.625,4.7857,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,2,1,2,34,1156,34,34,17,0,0,0,34,34,17,853,456,426,60,6.3521,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,1,1,1,0,0,33,33,33,0,0,0,33,33,33,479,479,479,78,7.8489,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,6,1,3,277,34348,81,39,13,43,39,7,124,39,20,1133,544,188,32.5,5.5228,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,7,1,4,277,32132,76,36,10,40,36,5,116,36,16,1316,511,188,31.5714,5.5812,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,26,8,1,5,299,34983,72,28,9,45,28,5,117,28,14,1857,435,232,37,5.5707,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,31,7,1,4,277,31855,76,37,10,39,37,5,115,37,16,1352,506,193,32.4286,5.8201,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,org/apache/avro/generic/IndexedRecord.java,25,1,1,1,0,0,26,26,26,0,0,0,26,26,26,457,457,457,72,7.8142,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,3,1,3,164,13448,78,74,26,4,4,1,82,74,27,893,498,297,45.6667,6.2679,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,25,2,1,2,110,3190,29,29,14,0,0,0,29,29,14,814,498,407,56.5,6.7702,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,org/apache/avro/ipc/stats/StatsPlugin.java,108,2,1,2,3,363,121,121,60,0,0,0,121,121,60,869,436,434,60.5,5.6605,0,No
AVRO,1.3.3,lang/java/src/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,25,7,1,4,277,25207,60,28,8,31,28,4,91,28,13,1580,458,225,33.8571,5.8195,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/specific/FixedSize.java,org/apache/avro/specific/FixedSize.java,34,5,1,5,234,10530,41,30,8,4,2,0,45,30,9,1239,468,247,36.8,5.7324,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,25,4,1,4,234,7020,29,28,7,1,1,0,30,28,7,1211,468,302,44,6.1051,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/specific/SchemaTask.java,org/apache/avro/specific/SchemaTask.java,26,7,1,4,277,26315,62,28,8,33,28,4,95,28,13,1274,497,182,30.1429,5.6761,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,8,1,5,299,31096,65,30,8,39,30,4,104,30,13,1668,506,208,36,5.8393,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,46,13,1,10,468,94536,129,43,9,73,43,5,202,43,15,2357,527,181,30.3077,5.0106,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,6,1,3,277,20498,50,24,8,24,24,4,74,24,12,1265,496,210,33.5,5.9608,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,6,1,3,277,28531,70,32,11,33,32,5,103,32,17,1412,476,235,35.3333,5.9052,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,4,2,4,28,2240,65,39,16,15,7,3,80,39,20,684,464,171,34,4.4287,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,2,2,2,28,2128,76,70,38,0,0,0,76,70,38,640,464,320,58,5.168,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,30,6,1,3,277,32963,78,36,13,41,36,6,119,36,19,1170,506,195,31.8333,5.7276,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,3,1,3,38,1786,43,37,14,4,4,1,47,37,15,865,456,288,42,5.3723,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,2,1,2,34,1156,34,34,17,0,0,0,34,34,17,853,456,426,60,6.3521,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,1,1,1,0,0,33,33,33,0,0,0,33,33,33,479,479,479,78,7.8489,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,7,1,4,481,60606,82,39,11,44,39,6,126,39,18,1675,544,239,40.5714,5.7611,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,7,1,4,277,32132,76,36,10,40,36,5,116,36,16,1316,511,188,31.5714,5.5812,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,org/apache/avro/mapred/AvroKeyComparator.java,41,3,1,3,111,9102,66,61,22,16,14,5,82,61,27,782,502,260,51,6.5538,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroKey.java,org/apache/avro/mapred/AvroKey.java,23,1,1,1,0,0,25,25,25,0,0,0,25,25,25,564,564,564,88,8.1131,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,org/apache/avro/mapred/tether/TetherInputFormat.java,49,1,1,1,0,0,58,58,58,0,0,0,58,58,58,542,542,542,87,8.0539,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroValue.java,org/apache/avro/mapred/AvroValue.java,23,1,1,1,0,0,25,25,25,0,0,0,25,25,25,564,564,564,88,8.1131,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,org/apache/avro/mapred/AvroCollector.java,24,1,1,1,0,0,28,28,28,0,0,0,28,28,28,564,564,564,88,8.1131,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,org/apache/avro/mapred/AvroInputFormat.java,48,1,1,1,0,0,56,56,56,0,0,0,56,56,56,502,502,502,80,7.9219,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,org/apache/avro/mapred/AvroReducer.java,43,2,1,2,111,14097,89,72,44,38,38,19,127,72,63,745,502,372,67.5,7.3649,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,org/apache/avro/mapred/AvroMapper.java,34,2,1,2,111,12321,76,66,38,35,35,17,111,66,55,745,502,372,67.5,7.3649,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,26,8,1,5,299,34983,72,28,9,45,28,5,117,28,14,1857,435,232,37,5.5707,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,28,9,1,6,507,67431,83,37,9,50,37,5,133,37,14,2023,506,224,39.4444,6.0539,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,org/apache/avro/generic/IndexedRecord.java,29,2,1,2,168,5712,32,26,16,2,2,1,34,26,17,772,457,386,67.5,7.5012,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,org/apache/avro/ipc/trace/SpanStorage.java,50,2,1,2,8,456,57,46,28,0,0,0,57,46,28,638,590,319,57,6.1549,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,4,1,4,329,30268,84,74,21,8,4,2,92,74,23,1397,504,349,55.5,6.4533,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,29,3,1,3,298,10430,35,29,11,0,0,0,35,29,11,1327,513,442,66.3333,6.8679,0,No
AVRO,1.4.0,lang/java/src/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,25,7,1,4,277,25207,60,28,8,31,28,4,91,28,13,1580,458,225,33.8571,5.8195,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/specific/FixedSize.java,org/apache/avro/specific/FixedSize.java,34,5,1,5,234,10530,41,30,8,4,2,0,45,30,9,1239,468,247,36.8,5.7324,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,25,4,1,4,234,7020,29,28,7,1,1,0,30,28,7,1211,468,302,44,6.1051,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/specific/SchemaTask.java,org/apache/avro/specific/SchemaTask.java,26,7,1,4,277,26315,62,28,8,33,28,4,95,28,13,1274,497,182,30.1429,5.6761,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,8,1,5,299,31096,65,30,8,39,30,4,104,30,13,1668,506,208,36,5.8393,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,46,13,1,10,468,94536,129,43,9,73,43,5,202,43,15,2357,527,181,30.3077,5.0106,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,6,1,3,277,20498,50,24,8,24,24,4,74,24,12,1265,496,210,33.5,5.9608,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/file/FileReader.java,org/apache/avro/file/FileReader.java,41,1,1,1,0,0,49,49,49,0,0,0,49,49,49,640,640,640,99,8.3398,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,6,1,3,277,28531,70,32,11,33,32,5,103,32,17,1412,476,235,35.3333,5.9052,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,4,2,4,28,2240,65,39,16,15,7,3,80,39,20,684,464,171,34,4.4287,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,2,2,2,28,2128,76,70,38,0,0,0,76,70,38,640,464,320,58,5.168,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,30,6,1,3,277,32963,78,36,13,41,36,6,119,36,19,1170,506,195,31.8333,5.7276,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,3,1,3,38,1786,43,37,14,4,4,1,47,37,15,865,456,288,42,5.3723,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,2,1,2,34,1156,34,34,17,0,0,0,34,34,17,853,456,426,60,6.3521,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,1,1,1,0,0,33,33,33,0,0,0,33,33,33,479,479,479,78,7.8489,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,7,1,4,481,60606,82,39,11,44,39,6,126,39,18,1675,544,239,40.5714,5.7611,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,7,1,4,277,32132,76,36,10,40,36,5,116,36,16,1316,511,188,31.5714,5.5812,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,org/apache/avro/mapred/AvroKeyComparator.java,41,3,1,3,111,9102,66,61,22,16,14,5,82,61,27,782,502,260,51,6.5538,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/SequenceFileRecordReader.java,org/apache/avro/mapred/SequenceFileRecordReader.java,29,1,1,1,0,0,36,36,36,0,0,0,36,36,36,640,640,640,99,8.3398,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroKey.java,org/apache/avro/mapred/AvroKey.java,23,1,1,1,0,0,25,25,25,0,0,0,25,25,25,564,564,564,88,8.1131,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,org/apache/avro/mapred/tether/TetherInputFormat.java,49,1,1,1,0,0,58,58,58,0,0,0,58,58,58,542,542,542,87,8.0539,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroValue.java,org/apache/avro/mapred/AvroValue.java,23,1,1,1,0,0,25,25,25,0,0,0,25,25,25,564,564,564,88,8.1131,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java,org/apache/avro/mapred/SequenceFileInputFormat.java,37,1,1,1,0,0,43,43,43,0,0,0,43,43,43,640,640,640,99,8.3398,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,org/apache/avro/mapred/AvroRecordReader.java,69,3,1,3,169,20111,102,86,34,17,10,5,119,86,39,957,502,319,63.6667,7.1226,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,org/apache/avro/mapred/AvroCollector.java,24,1,1,1,0,0,28,28,28,0,0,0,28,28,28,564,564,564,88,8.1131,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,org/apache/avro/mapred/AvroInputFormat.java,48,1,1,1,0,0,56,56,56,0,0,0,56,56,56,502,502,502,80,7.9219,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,org/apache/avro/mapred/AvroReducer.java,43,2,1,2,111,14097,89,72,44,38,38,19,127,72,63,745,502,372,67.5,7.3649,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,org/apache/avro/mapred/AvroMapper.java,34,2,1,2,111,12321,76,66,38,35,35,17,111,66,55,745,502,372,67.5,7.3649,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,26,8,1,5,299,34983,72,28,9,45,28,5,117,28,14,1857,435,232,37,5.5707,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,28,9,1,6,507,67431,83,37,9,50,37,5,133,37,14,2023,506,224,39.4444,6.0539,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,org/apache/avro/generic/IndexedRecord.java,29,2,1,2,168,5712,32,26,16,2,2,1,34,26,17,772,457,386,67.5,7.5012,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,org/apache/avro/ipc/trace/SpanStorage.java,50,2,1,2,8,456,57,46,28,0,0,0,57,46,28,638,590,319,57,6.1549,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,4,1,4,329,30268,84,74,21,8,4,2,92,74,23,1397,504,349,55.5,6.4533,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,29,3,1,3,298,10430,35,29,11,0,0,0,35,29,11,1327,513,442,66.3333,6.8679,0,No
AVRO,1.4.1,lang/java/src/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,25,7,1,4,277,25207,60,28,8,31,28,4,91,28,13,1580,458,225,33.8571,5.8195,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,org/apache/avro/mapred/AvroKeyComparator.java,41,6,2,6,320,28160,69,61,11,19,14,3,88,61,14,1846,618,307,83.8333,6.0561,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,org/apache/avro/mapred/SequenceFileRecordReader.java,29,2,2,2,89,3204,36,36,18,0,0,0,36,36,18,980,643,490,83,7.0294,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,org/apache/avro/mapred/AvroKey.java,25,3,2,3,218,6104,28,25,9,0,0,0,28,25,9,1658,665,552,145.6667,7.3426,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,org/apache/avro/mapred/tether/TetherInputFormat.java,49,2,2,2,183,10614,58,58,29,0,0,0,58,58,29,988,542,494,89,7.7411,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,org/apache/avro/mapred/AvroValue.java,25,3,2,3,218,6104,28,25,9,0,0,0,28,25,9,1658,665,552,145.6667,7.3426,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,org/apache/avro/mapred/SequenceFileInputFormat.java,37,2,2,2,89,3827,43,43,21,0,0,0,43,43,21,980,643,490,83,7.0294,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,org/apache/avro/mapred/AvroRecordReader.java,72,6,2,6,272,34272,107,86,17,19,10,3,126,86,21,1376,502,229,48,5.6562,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,org/apache/avro/mapred/AvroCollector.java,24,2,2,2,147,4116,28,28,14,0,0,0,28,28,14,993,564,496,86.5,7.6171,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,org/apache/avro/mapred/AvroInputFormat.java,48,2,2,2,258,14448,56,56,28,0,0,0,56,56,28,975,502,487,89.5,7.7978,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,org/apache/avro/mapred/AvroReducer.java,43,3,2,3,258,32766,89,72,29,38,38,12,127,72,42,1174,502,391,73.3333,7.2836,0,No
AVRO,1.5.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,org/apache/avro/mapred/AvroMapper.java,34,3,2,3,258,28638,76,66,25,35,35,11,111,66,37,1174,502,391,73.3333,7.2836,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,org/apache/avro/specific/FixedSize.java,34,6,2,6,572,25740,41,30,6,4,2,0,45,30,7,2048,809,341,53.6667,6.1658,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,25,6,2,6,643,20576,30,28,5,2,1,0,32,28,5,2682,809,447,96.3333,6.5907,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,9,2,6,615,63960,65,30,7,39,30,4,104,30,11,2193,525,243,43.8889,6.0671,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,48,15,2,12,635,130810,132,43,8,74,43,4,206,43,13,2807,527,187,32.6667,5.031,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,7,2,4,615,45510,50,24,7,24,24,3,74,24,10,2074,809,296,48.4286,6.2996,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,org/apache/avro/file/FileReader.java,41,2,2,2,89,4361,49,49,24,0,0,0,49,49,24,980,643,490,83,7.0294,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,7,2,4,615,63345,70,32,10,33,32,4,103,32,14,2221,809,317,50,6.252,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,5,3,5,327,26160,65,39,13,15,7,3,80,39,16,1180,496,236,46.8,5.0885,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,3,3,3,327,24852,76,70,25,0,0,0,76,70,25,1136,496,378,71.3333,6.0212,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,31,8,2,5,697,85034,80,36,10,42,36,5,122,36,15,2693,809,336,74.5,6.2143,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,4,2,4,375,17625,43,37,10,4,4,1,47,37,11,1674,809,418,66,6.1124,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,3,2,3,372,12648,34,34,11,0,0,0,34,34,11,1662,809,554,86,7.0122,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,2,2,2,286,9438,33,33,16,0,0,0,33,33,16,973,494,486,88,7.794,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,8,2,5,615,77490,82,39,10,44,39,5,126,39,15,2102,544,262,46.125,5.91,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,8,2,5,615,71340,76,36,9,40,36,5,116,36,14,2125,809,265,44.875,5.9251,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,26,9,2,6,615,71955,72,28,8,45,28,5,117,28,13,2382,525,264,44.7778,5.8284,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,28,10,2,7,615,81795,83,37,8,50,37,5,133,37,13,2397,506,239,43.1,6.0324,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,org/apache/avro/generic/IndexedRecord.java,29,3,2,3,316,10744,32,26,10,2,2,0,34,26,11,1201,457,400,73.3333,7.3745,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,25,8,2,5,615,55965,60,28,7,31,28,3,91,28,11,2389,809,298,46.875,6.1336,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java,org/apache/avro/ipc/trace/SpanStorage.java,50,3,2,3,132,7524,57,46,19,0,0,0,57,46,19,1064,590,354,66.3333,6.357,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,5,2,5,502,46184,84,74,16,8,4,1,92,74,18,1840,504,368,62.2,6.629,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,29,4,2,4,448,15680,35,29,8,0,0,0,35,29,8,1768,513,442,72,6.9709,0,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,org/apache/avro/compiler/specific/SchemaTask.java,27,9,2,6,658,19740,30,30,3,0,0,0,30,30,3,2674,809,297,66.5556,6.0695,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,org/apache/avro/mapred/AvroKeyComparator.java,41,6,2,6,320,28160,69,61,11,19,14,3,88,61,14,1846,618,307,83.8333,6.0561,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,org/apache/avro/mapred/SequenceFileRecordReader.java,29,2,2,2,89,3204,36,36,18,0,0,0,36,36,18,980,643,490,83,7.0294,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,org/apache/avro/mapred/AvroKey.java,25,3,2,3,218,6104,28,25,9,0,0,0,28,25,9,1658,665,552,145.6667,7.3426,0,No
