Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,217,13,3,13,613,422970,469,358,36,221,204,17,690,358,53,2813,710,216,49.9231,4.6428,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,260,9,2,9,615,198030,304,269,33,18,6,2,322,269,35,3004,689,333,71.3333,5.9068,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,org/apache/avro/io/DirectBinaryDecoder.java,179,5,2,5,371,81620,212,203,42,8,4,1,220,203,44,1953,591,390,100.4,6.4246,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,org/apache/avro/io/JsonEncoder.java,263,14,3,14,583,216293,333,239,23,38,13,2,371,239,26,2901,689,207,48.2857,4.73,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,org/apache/avro/AvroRemoteException.java,33,8,2,5,658,26978,41,41,5,0,0,0,41,41,5,2675,809,334,74.25,6.3059,0,Yes
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,org/apache/avro/generic/GenericContainer.java,24,3,2,3,469,12663,27,27,9,0,0,0,27,27,9,1622,809,540,85,7.333,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,org/apache/avro/generic/GenericFixed.java,23,5,2,5,643,18004,26,24,5,2,1,0,28,24,5,2401,809,480,108.8,6.8414,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,org/apache/avro/generic/GenericData.java,608,39,4,35,686,1018024,1072,250,27,412,250,10,1484,250,38,4331,611,111,29.1282,4.4021,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,org/apache/avro/generic/GenericDatumReader.java,358,43,4,38,697,1616343,1359,265,31,960,265,22,2319,265,53,4363,618,101,26.6279,4.2136,0,Yes
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,org/apache/avro/generic/GenericEnumSymbol.java,23,3,2,3,198,5148,25,24,8,1,1,0,26,24,8,1680,662,560,147.3333,7.2844,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,org/apache/avro/generic/GenericDatumWriter.java,181,26,3,22,697,644725,566,164,21,359,164,13,925,164,35,4005,662,154,37.4231,4.9779,0,No
AVRO,1.5.0,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,org/apache/avro/AvroRuntimeException.java,26,8,2,5,615,47355,53,24,6,24,24,3,77,24,9,2335,809,291,46.75,6.1245,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,org/apache/avro/ipc/specific/SpecificResponder.java,86,19,3,16,682,206646,201,64,10,102,46,5,303,67,15,3604,463,189,44.5789,5.3652,0,Yes
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,org/apache/avro/ipc/specific/SpecificRequestor.java,102,20,3,17,658,79618,121,121,6,0,0,0,121,121,6,3634,591,181,42.45,4.9946,0,Yes
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,org/apache/avro/ipc/RPCContext.java,186,10,2,10,584,189800,270,149,27,55,18,5,325,149,32,3132,715,313,71,6.1505,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,org/apache/avro/ipc/trace/TracePlugin.java,333,8,3,8,176,77968,409,322,51,34,20,4,443,322,55,1758,591,219,63,5.1678,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,org/apache/avro/ipc/trace/StaticServlet.java,44,2,2,2,114,5700,50,50,25,0,0,0,50,50,25,1033,612,516,89,7.4152,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,org/apache/avro/ipc/trace/Util.java,200,5,2,5,132,33000,236,169,47,14,13,2,250,169,50,1147,590,229,48.6,5.6964,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,org/apache/avro/ipc/trace/FileSpanStorage.java,316,2,2,2,124,44516,359,359,179,0,0,0,359,359,179,1020,594,510,89,7.4928,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,org/apache/avro/ipc/trace/SpanAggregator.java,162,4,3,4,132,24816,184,155,46,4,2,1,188,155,47,1125,590,281,57,6.212,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,org/apache/avro/ipc/trace/TraceNode.java,123,3,2,3,132,20196,146,94,48,7,7,2,153,94,51,1097,590,365,69.6667,6.6929,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,org/apache/avro/ipc/trace/TracePluginConfiguration.java,70,5,2,5,132,10692,78,45,15,3,2,0,81,45,16,1154,590,230,48.6,5.7065,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,org/apache/avro/ipc/trace/Trace.java,222,4,3,4,132,33396,248,245,62,5,3,1,253,245,63,1104,590,276,54.25,6.0093,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,org/apache/avro/ipc/trace/TraceClientServlet.java,232,4,2,4,176,49984,269,198,67,15,12,3,284,210,71,1688,591,422,114.75,6.6598,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,org/apache/avro/ipc/trace/TraceCollection.java,271,3,2,3,114,40584,331,281,110,25,25,8,356,281,118,1073,612,357,68,6.6004,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,org/apache/avro/ipc/trace/InMemorySpanStorage.java,69,3,2,3,132,10560,79,68,26,1,1,0,80,68,26,1064,590,354,66.3333,6.357,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,org/apache/avro/ipc/reflect/ReflectResponder.java,52,21,2,18,682,45694,65,63,3,2,2,0,67,63,3,3685,591,175,40.7619,5.0567,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,org/apache/avro/ipc/reflect/ReflectRequestor.java,69,16,2,13,658,53298,81,81,5,0,0,0,81,81,5,3407,618,212,46.125,5.1432,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,org/apache/avro/ipc/HttpServer.java,94,6,3,6,511,93002,146,76,24,36,26,6,182,76,30,2451,653,408,93.3333,6.3963,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,org/apache/avro/ipc/DatagramServer.java,64,5,2,5,448,37632,82,79,16,2,1,0,84,79,16,1880,498,376,65.6,6.7876,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,org/apache/avro/ipc/HttpTransceiver.java,98,9,2,9,441,71442,137,116,15,25,14,2,162,116,18,2051,496,227,40.6667,5.3021,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,org/apache/avro/ipc/SaslSocketServer.java,90,2,2,2,89,9078,102,102,51,0,0,0,102,102,51,974,638,487,82.5,7.0515,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,org/apache/avro/ipc/DatagramTransceiver.java,73,4,2,4,448,38976,86,84,21,1,1,0,87,84,21,1666,519,416,71,6.8587,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,org/apache/avro/ipc/NettyTransportCodec.java,153,3,2,2,167,30561,183,165,61,0,0,0,183,165,61,1134,552,378,72.3333,6.931,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,org/apache/avro/ipc/LocalTransceiver.java,45,3,2,2,344,17888,52,52,17,0,0,0,52,52,17,1667,809,555,85.6667,6.737,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,org/apache/avro/ipc/SaslSocketTransceiver.java,342,3,2,3,132,51480,390,389,130,0,0,0,390,389,130,1565,638,521,138.3333,6.8879,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,org/apache/avro/ipc/Transceiver.java,59,9,2,6,615,98400,116,40,12,44,40,4,160,40,17,2393,465,265,44.2222,6.1142,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,org/apache/avro/ipc/NettyTransceiver.java,231,4,2,4,238,65212,272,264,68,2,2,0,274,264,68,1678,653,419,113.25,6.5367,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,org/apache/avro/ipc/SocketTransceiver.java,101,14,2,11,615,199260,222,87,15,102,87,7,324,87,23,2930,436,209,37.3571,5.4978,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,org/apache/avro/ipc/generic/GenericResponder.java,58,12,2,9,682,53196,74,59,6,4,4,0,78,59,6,3128,591,260,58.5833,5.859,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,org/apache/avro/ipc/generic/GenericRequestor.java,66,15,2,12,658,50008,76,76,5,0,0,0,76,76,5,3391,591,226,51,5.6404,0,Yes
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,org/apache/avro/ipc/ResponderServlet.java,48,3,2,3,432,24192,56,56,18,0,0,0,56,56,18,1629,809,543,83.3333,7.2762,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,org/apache/avro/ipc/Requestor.java,242,31,3,28,697,517174,514,105,16,228,105,7,742,107,23,4164,481,134,33.4194,4.7724,0,Yes
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,org/apache/avro/ipc/NettyServer.java,136,5,2,5,189,39123,181,148,36,26,23,5,207,148,41,1054,552,210,40.8,4.6946,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,org/apache/avro/ipc/SocketServer.java,123,17,2,14,658,326368,320,118,18,176,118,10,496,118,29,3651,591,214,48.3529,5.4881,0,Yes
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,org/apache/avro/ipc/stats/StatsServer.java,48,2,2,2,140,7560,54,54,27,0,0,0,54,54,27,1002,575,501,87.5,7.5563,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,org/apache/avro/ipc/stats/StaticServlet.java,41,3,2,3,140,6440,46,28,15,0,0,0,46,28,15,1088,575,362,69,6.7325,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,org/apache/avro/ipc/stats/FloatHistogram.java,49,3,2,3,341,18414,54,54,18,0,0,0,54,54,18,1678,809,559,86.3333,6.5512,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,org/apache/avro/ipc/stats/Stopwatch.java,66,3,2,3,341,25234,74,74,24,0,0,0,74,74,24,1678,809,559,86.3333,6.5512,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,org/apache/avro/ipc/stats/StatsPlugin.java,199,6,3,6,341,173228,367,121,61,141,117,23,508,129,84,1875,515,312,52.6667,5.2952,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,org/apache/avro/ipc/stats/StatsServlet.java,234,6,3,6,341,293942,566,209,94,296,206,49,862,254,143,1875,515,312,52.6667,5.2952,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,org/apache/avro/ipc/stats/IntegerHistogram.java,50,2,2,2,174,9570,55,55,27,0,0,0,55,55,27,990,546,495,88.5,7.7126,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,org/apache/avro/ipc/stats/Histogram.java,234,4,3,4,341,94457,272,205,68,5,5,1,277,205,69,1815,502,453,74,6.4189,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,org/apache/avro/ipc/Responder.java,222,33,2,30,697,544357,520,124,15,261,124,7,781,124,23,4229,471,128,32.4242,4.7789,0,No
AVRO,1.5.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,org/apache/avro/ipc/Ipc.java,47,2,2,2,6,318,53,53,26,0,0,0,53,53,26,981,656,490,79,6.4575,0,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,org/apache/avro/compiler/specific/ProtocolTask.java,69,9,2,6,658,53298,81,81,9,0,0,0,81,81,9,2674,809,297,66.5556,6.0695,0,No
AVRO,1.5.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,org/apache/avro/compiler/specific/SpecificCompiler.java,392,43,4,39,658,283598,431,431,10,0,0,0,431,431,10,4241,591,98,25.6279,4.1774,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,org/apache/avro/tool/JsonToBinaryFragmentTool.java,74,6,2,5,422,38402,86,77,14,5,3,0,91,77,15,2604,689,434,96.8333,6.2637,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,org/apache/avro/tool/Util.java,113,7,2,6,422,59924,131,54,18,11,6,1,142,60,20,2652,710,378,87,6.1862,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,org/apache/avro/tool/IdlTool.java,68,7,2,7,392,41944,93,78,13,14,7,2,107,78,15,2552,591,364,84,5.7196,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,org/apache/avro/tool/FromTextTool.java,83,4,2,3,321,69657,158,99,39,59,45,14,217,99,54,1924,810,481,130.75,7.2499,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,org/apache/avro/tool/RpcSendTool.java,105,7,2,7,420,70560,143,98,20,25,13,3,168,98,24,2687,591,383,87.7143,6.0436,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,org/apache/avro/tool/ToTextTool.java,74,4,2,3,321,32100,94,88,23,6,3,1,100,88,25,1924,810,481,130.75,7.2499,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,org/apache/avro/tool/TetherTool.java,83,2,1,2,17,1615,95,78,47,0,0,0,95,78,47,1164,1045,582,172,6.4598,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,org/apache/avro/tool/DataFileGetSchemaTool.java,48,3,2,2,349,18846,54,54,18,0,0,0,54,54,18,1671,809,557,86.3333,6.962,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,org/apache/avro/tool/Tool.java,47,8,2,8,457,29705,58,34,7,7,3,0,65,34,8,2556,804,319,71.375,5.1741,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,org/apache/avro/tool/DataFileReadTool.java,69,7,2,5,421,39995,86,79,12,9,5,1,95,79,13,2572,689,367,82.2857,5.6006,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,org/apache/avro/tool/Main.java,87,17,3,16,457,64894,120,58,7,22,6,1,142,58,8,3065,500,180,42.6471,4.5271,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,org/apache/avro/tool/BinaryFragmentToJsonTool.java,80,6,2,5,422,40090,90,84,15,5,2,0,95,84,15,2484,689,414,95.5,6.2382,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,org/apache/avro/tool/DataFileWriteTool.java,125,7,3,5,422,72162,154,82,22,17,8,2,171,82,24,2663,710,380,84.8571,5.5549,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,org/apache/avro/tool/SpecificCompilerTool.java,58,2,1,2,4,256,64,47,32,0,0,0,64,47,32,1074,1040,537,158,5.9845,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,org/apache/avro/tool/RecodecTool.java,104,2,2,2,23,2645,115,115,57,0,0,0,115,115,57,982,653,491,80.5,6.702,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,org/apache/avro/tool/InduceSchemaTool.java,69,8,3,8,433,32908,76,76,9,0,0,0,76,76,9,2356,591,294,71.875,5.1027,0,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,org/apache/avro/tool/RpcReceiveTool.java,162,8,2,8,420,89880,197,140,24,17,10,2,214,140,26,2843,591,355,82.625,6.0921,0,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,org/apache/avro/mojo/ProtocolMojo.java,58,4,2,3,141,10152,69,66,17,3,1,0,72,66,18,1697,674,424,127.25,6.9816,0,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,org/apache/avro/mojo/SchemaMojo.java,58,4,2,3,141,10152,69,66,17,3,1,0,72,66,18,1697,674,424,127.25,6.9816,0,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,org/apache/avro/mojo/AbstractAvroMojo.java,126,1,1,1,0,0,143,143,143,0,0,0,143,143,143,674,674,674,115,8.4172,0,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,org/apache/avro/mojo/IDLProtocolMojo.java,69,4,2,3,141,12408,83,78,20,5,3,1,88,78,22,1697,674,424,127.25,6.9816,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,org/apache/avro/mapred/Pair.java,494,4,2,4,161,89516,539,453,134,17,17,4,556,453,139,1072,564,268,51.25,5.7186,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,org/apache/avro/mapred/FsInput.java,49,2,2,2,258,15480,60,60,30,0,0,0,60,60,30,975,502,487,89.5,7.7978,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,org/apache/avro/mapred/HadoopCombiner.java,52,2,2,2,147,9114,62,62,31,0,0,0,62,62,31,993,564,496,86.5,7.6171,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,org/apache/avro/mapred/AvroUtf8InputFormat.java,96,3,2,2,183,21411,117,98,39,0,0,0,117,98,39,1150,543,383,72.3333,6.9763,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,org/apache/avro/mapred/HadoopMapper.java,72,4,2,3,288,29664,93,83,23,10,8,2,103,83,25,1928,810,482,129.75,7.1969,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,org/apache/avro/mapred/AvroSerialization.java,120,7,2,7,330,75900,187,148,26,43,26,6,230,148,32,1977,683,282,75.4286,5.7879,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,org/apache/avro/mapred/SequenceFileReader.java,213,2,2,2,89,21983,247,247,123,0,0,0,247,247,123,980,643,490,83,7.0294,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,org/apache/avro/mapred/tether/TetherKeySerialization.java,72,4,2,4,255,25500,96,91,24,4,3,1,100,91,25,1743,689,435,115.25,6.5907,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,org/apache/avro/mapred/tether/TetheredProcess.java,113,5,2,5,226,31188,135,131,27,3,2,0,138,131,27,1803,591,360,96.6,6.3205,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,org/apache/avro/mapred/tether/TetherPartitioner.java,47,3,2,3,183,10797,59,59,19,0,0,0,59,59,19,992,542,330,60.6667,5.5769,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,org/apache/avro/mapred/tether/TetherData.java,34,2,2,2,183,7686,42,42,21,0,0,0,42,42,21,988,542,494,89,7.7411,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,org/apache/avro/mapred/tether/TetherOutputFormat.java,67,2,2,2,183,14640,80,80,40,0,0,0,80,80,40,988,542,494,89,7.7411,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,org/apache/avro/mapred/tether/TetherRecordReader.java,67,2,2,2,183,15372,84,84,42,0,0,0,84,84,42,988,542,494,89,7.7411,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,org/apache/avro/mapred/tether/TetherKeyComparator.java,51,3,2,3,245,15925,63,61,21,2,2,0,65,61,21,1615,627,538,145.3333,7.4006,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,org/apache/avro/mapred/tether/TetherReducer.java,73,2,2,2,183,15006,82,82,41,0,0,0,82,82,41,988,542,494,89,7.7411,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,org/apache/avro/mapred/tether/TetherMapRunner.java,76,2,2,2,183,17019,93,93,46,0,0,0,93,93,46,988,542,494,89,7.7411,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,org/apache/avro/mapred/tether/TetherOutputService.java,83,3,2,3,183,20313,106,103,35,5,5,1,111,103,37,1122,542,374,70,7.0061,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,org/apache/avro/mapred/tether/TetherJob.java,77,4,2,4,213,49629,162,154,40,71,69,17,233,154,58,1579,542,394,105.75,6.7718,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,org/apache/avro/mapred/AvroOutputFormat.java,93,9,2,8,399,62643,135,87,15,22,9,2,157,87,17,2230,790,247,70.1111,5.7539,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,org/apache/avro/mapred/HadoopReducer.java,50,2,2,2,147,8820,60,60,30,0,0,0,60,60,30,993,564,496,86.5,7.6171,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,org/apache/avro/mapred/AvroJob.java,156,10,2,9,399,140049,269,104,26,82,58,8,351,112,35,2351,796,235,66.5,5.7104,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,org/apache/avro/mapred/HadoopReducerBase.java,53,4,2,3,288,21024,68,63,17,5,5,1,73,63,18,1928,810,482,129.75,7.1969,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,org/apache/avro/mapred/AvroWrapper.java,48,4,2,4,329,20069,59,54,14,2,2,0,61,54,15,1839,665,459,121,7.1612,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,org/apache/avro/UnresolvedUnionException.java,34,1,1,1,0,0,39,39,39,0,0,0,39,39,39,679,679,679,115,8.4266,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,org/apache/avro/specific/SpecificData.java,184,23,2,22,611,293280,341,164,14,139,43,6,480,189,20,3416,649,148,38.1304,4.7034,0,Yes
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,org/apache/avro/specific/SpecificRecordBase.java,45,8,2,8,561,72930,92,64,11,38,31,4,130,64,16,2233,525,279,48,6.0141,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,org/apache/avro/specific/SpecificDatumReader.java,92,22,2,18,615,429885,403,125,18,296,125,13,699,125,31,3164,435,143,28,4.8626,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,org/apache/avro/specific/SpecificExceptionBase.java,36,8,2,8,604,33824,50,40,6,6,3,0,56,40,7,2704,591,338,77,6.216,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,org/apache/avro/util/ByteBufferOutputStream.java,93,10,2,7,658,70406,107,107,10,0,0,0,107,107,10,2831,591,283,64.6,6.0815,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,org/apache/avro/util/WeakIdentityHashMap.java,152,2,2,2,127,21463,169,169,84,0,0,0,169,169,84,1019,592,509,89,7.5174,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,113,13,2,10,686,242844,243,80,18,111,80,8,354,80,27,3241,689,249,59.6154,6.0227,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,org/apache/avro/util/ByteBufferInputStream.java,80,10,2,7,658,58562,89,89,8,0,0,0,89,89,8,2694,809,269,60.5,5.6144,0,Yes
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,216,21,2,17,697,798762,696,208,33,450,208,21,1146,208,54,3868,621,184,41.5238,5.1925,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,org/apache/avro/file/DataFileReader12.java,199,3,2,3,78,17862,228,221,76,1,1,0,229,221,76,1690,710,563,141.6667,6.6811,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,332,26,4,22,686,822514,787,183,30,412,183,15,1199,183,46,4214,621,162,38.5,4.9456,0,No
